Użytkownik1,Użytkownik2,LiczbaWymian
873362,873362,1
875458,875458,4
875852,875852,1
876430,876430,1
881277,881277,1
888843,888843,1
889175,889175,1
891600,891600,1
892141,892141,1
894835,894835,1
895343,895343,1
898154,898154,1
903300,903300,1
904104,904104,1
904583,904583,1
904921,904921,1
909997,909997,4
910601,910601,1
912343,912343,1
914003,914003,1
914397,914397,1
916354,916354,1
916775,916775,1
916875,916875,1
917569,917569,4
917983,1669074,3
921178,921178,1
922058,922058,1
923273,923273,1
923731,923731,1
924246,924246,1
924488,924488,1
925939,925939,1
926712,926712,1
928521,928521,1
928799,928799,1
929594,929594,1
930164,930164,1
930785,930785,4
934282,934282,1
938446,938446,4
938532,938532,1
938915,938915,1
939587,939587,4
939794,939794,1
940617,940617,1
947905,947905,25
953645,953645,1
953928,953928,1
957237,957237,1
957253,957253,1
957262,957262,100
958151,958151,1
959665,959665,1
963905,963905,1
964455,964455,1
964478,964478,1
966070,966070,1
968972,968972,1
969697,969697,1
969813,969813,1
970552,970552,1
970986,970986,1
971862,971862,1
972015,972015,4
972276,972276,1
973679,973679,1
973852,973852,1
973874,973874,1
974111,974111,4
974639,974639,9
975226,975226,9
975553,975553,4
976410,976410,1
977142,977142,1
977203,977203,4
977556,977556,4
980205,980205,1
980294,980294,1
981411,981411,1
982452,982452,9
982635,982635,1
982724,982724,1
983037,983037,1
983665,983665,1
983833,983833,1
985773,985773,1
986789,986789,9
987423,987423,1
989886,989886,1
990187,990187,1
991245,991245,1
991769,991769,1
991987,991987,4
992484,992484,1
993149,993149,1
993377,993377,25
994119,994119,1
994230,994230,4
994356,994356,1
994847,994847,1
995332,995332,1
995559,995559,1
997418,997418,1
997868,997868,1
1001318,1001318,1
1002256,1002256,1
1003431,1003431,1
1004027,1004027,16
1004639,1004639,1444
1004757,1004757,1
1005160,1005160,1
1005764,1005764,1
1006063,1006063,1
1006279,1006279,1
1008319,1008319,1
1008794,1008794,1
1009113,1009113,1
1009184,1009184,1
1009644,2152037,1
1011333,1011333,1
1011481,1011481,1
1011863,1011863,1
1012765,1012765,1
1013343,1013343,1
1014078,1014078,1
1014364,1014364,1
1014654,1014654,1
1016237,1016237,1
1018545,1018545,1
1019827,1019827,1
1020344,1020344,1
1020778,1020778,4
1020823,1020823,1
1021301,1021301,9
1022627,1022627,1
1023196,1023196,1
1024806,1024806,1
1025117,1025117,1
1025276,1025276,1
1025442,1025442,1
1027743,1027743,1
1027766,1027766,1
1028984,1028984,1
1030080,1030080,4
1030422,1030422,1
1032483,1032483,1
1032942,1032942,1
1034658,1034658,4
1034780,1034780,1
1036759,1036759,1
1037408,1037408,1
1039086,1039086,4
1040023,1040023,1
1040216,1040216,1
1041567,1041567,1
1042811,1042811,9
1042811,4418253,2
1042836,1042836,1
1044484,1044484,1
1044701,1044701,1
1045029,1045029,1
1045469,1045469,1
1046071,1046071,1
1046436,1046436,1
1047582,1047582,1
1049430,1049430,1
1053397,1053397,1
1058536,1058536,1
1058941,1058941,1
1059578,1059578,1
1061284,1061284,1
1066427,1066427,1
1066775,1066775,1
1067861,1067861,1
1068820,1068820,4
1070187,1070187,1
1071816,1071816,1
1073426,1073426,1
1073814,1073814,1
1074729,1074729,4
1074895,1074895,1
1074952,1074952,1
1074961,1074961,1
1077702,1077702,1
1078739,1078739,1
1080512,1080512,1
1080837,1080837,4
1082006,1082006,4
1082037,1082037,1
1083186,1083186,4
1083783,1083783,1
1084159,1084159,1
1084206,1084206,1
1087878,1087878,4
1089087,1089087,1
1089756,1089756,1
1093823,1093823,1
1094583,1094583,9
1096212,1096212,9
1098153,1098153,1
1098929,1098929,1
1099134,1099134,1
1100203,1100203,1
1100308,1100308,1
1100343,1100343,1
1100371,1100371,1
1100468,1100468,1
1102304,1102304,9
1104320,1104320,1
1104530,1104530,1
1106050,1106050,4
1107988,1107988,1
1109961,1109961,16
1110939,1110939,1
1111873,1111873,1
1113476,1113476,4
1117093,1117093,4
1118017,1118017,1
1119183,1119183,1
1119760,1119760,1
1120230,1120230,1
1120281,1120281,1
1122289,1122289,1
1124704,1124704,1
1125305,1125305,4
1126018,1126018,1
1128148,1128148,1
1138251,1138251,1
1138584,1138584,1
1140306,1140306,1
1140738,1140738,1
1141385,1141385,1
1143184,1143184,1
1143707,1143707,1
1145818,1145818,1
1146115,1146115,1
1147544,1147544,1
1149709,1149709,1
1150420,1150420,1
1151544,1151544,1
1152850,1152850,1
1154182,1154182,1
1154448,1154448,1
1155527,1155527,1
1158626,1158626,1
1158886,1158886,1
1159246,1159246,1
1160061,1160061,1
1160172,1160172,1
1161124,1161124,1
1163208,1163208,1
1163475,1163475,1
1163554,1163554,1
1163780,1163780,1
1164307,1164307,4
1164825,1164825,1
1165472,1165472,1
1165571,1165571,1
1166085,1166085,1
1167329,1167329,1
1170302,1170302,1
1170482,1170482,1
1171700,1171700,1
1172269,1172269,1
1172705,1172705,1
1172828,1172828,1
1173127,1173127,1
1174023,1174023,1
1176038,1176038,1
1176701,1176701,1
1177944,1177944,1
1178032,1178032,1
1178683,1178683,1
1179923,1179923,1
1180178,1180178,1
1181140,1181140,1
1183202,1183202,1
1185275,1185275,1
1185747,1185747,1
1186276,1186276,1
1186826,1186826,4
1188734,1188734,1
1188943,1188943,4
1193886,1193886,1
1194955,1194955,1
1195160,1195160,1
1196322,1196322,1
1198096,1198096,1
1200380,1200380,9
1206078,1206078,1
1206959,1206959,9
1207859,1207859,1
1209054,1209054,1
1209476,1209476,1
1209813,1209813,9
1210530,1210530,1
1211349,1211349,1
1211432,1211432,4
1212428,1212428,1
1212886,1212886,1
1213144,1213144,1
1213359,1213359,1
1214018,1214018,4
1215092,1215092,1
1215487,1215487,1
1216746,1216746,4
1216919,1216919,1
1217735,1217735,1
1217859,1217859,1
1218264,1218264,1
1219521,1219521,1
1219789,1219789,1
1221521,1221521,1
1221694,1221694,1
1223659,1223659,1
1224128,1224128,1
1225414,1225414,1
1227147,1227147,1
1227921,1227921,1
1230813,1230813,1
1230869,1230869,1
1231200,1231200,1
1232786,1232786,1
1234845,1234845,1
1235066,1235066,1
1237047,1237047,1
1237564,1237564,1
1240543,1240543,4
1240650,1240650,4
1241453,1241453,1
1241993,1241993,1
1242089,1242089,1
1244353,1244353,1
1244760,1244760,1
1244775,1244775,1
1244953,1244953,1
1245170,1245170,25
1245170,1325539,20
1245170,1476431,1
1245484,1245484,1
1245997,1245997,64
1248479,1248479,1
1249378,1249378,1
1252824,1252824,1
1255166,1255166,9
1256463,1256463,36
1257787,1257787,1
1259161,1259161,441
1259707,1259707,1
1259867,1259867,1
1261493,1261493,1
1261859,1261859,1
1261892,1261892,49
1263291,1263291,4
1263570,1263570,9
1265809,1265809,4
1269536,1269536,1
1269986,1269986,1
1270117,1270117,1
1273790,1273790,1
1275683,1275683,25
1276071,1276071,1
1277667,1277667,1
1278400,1278400,9
1278970,1278970,16
1279175,1279175,1
1279230,1279230,1
1279238,1279238,1
1279279,1279279,1
1280682,1280682,1
1280963,1280963,4
1281232,1281232,9
1282241,1282241,1
1282242,1282242,1
1284124,1284124,4
1284168,1284168,1
1287354,1287354,9
1287672,1287672,4
1289286,1289286,1
1291059,1291059,1
1291523,1291523,1
1291804,1291804,1
1292067,1292067,1
1292896,1292896,1
1295240,1295240,1
1296353,1296353,1
1296737,1296737,36
1298688,1298688,1
1299185,1299185,1
1299598,1299598,1
1301299,1301299,9
1303061,1303061,1
1304321,1304321,1
1304608,1304608,1
1305499,1305499,1
1305743,1305743,1
1307850,1307850,1
1308754,1308754,1
1309147,1309147,1
1309397,1309397,1
1316033,1316033,1
1317273,1317273,4
1318048,1318048,1
1319176,1319176,1
1319286,1319286,1
1319923,1319923,9
1320628,1320628,1
1321054,1321054,1
1322987,1322987,1
1323348,1323348,1
1324483,1324483,1
1325321,1325321,1
1326755,1326755,1
1328080,1328080,1
1328180,1328180,1
1328527,1328527,1
1330172,1330172,4
1331103,1331103,1
1331731,1331731,1
1331789,1331789,1
1332800,1332800,1
1334079,1334079,1
1334309,1334309,1
1335739,1335739,1
1337748,1337748,1
1338796,1338796,4
1339505,1339505,1
1340038,1340038,1
1343454,1343454,1
1345249,1345249,1
1346531,1346531,1
1347922,1347922,1
1350567,1350567,1
1351303,1351303,1
1351364,1351364,4
1352093,1352093,1
1352815,1352815,1
1353752,1353752,1
1354173,1354173,1
1358752,1358752,1
1359245,1359245,1
1361871,1361871,1
1362294,1362294,1
1363133,1363133,1
1363559,1363559,1
1367687,1367687,16
1368224,1368224,25
1368509,1368509,81
1368707,1368707,1
1370530,1370530,1
1371979,1371979,1
1372682,1372682,121
1374686,1374686,1
1381920,1381920,1
1383063,1383063,1
1384274,1384274,1
1386868,2840547,1
1386974,1386974,1
1388880,1388880,1
1389339,1389339,1
1389434,1389434,1
1389610,1389610,1
1397612,1397612,1
1398113,1398113,1
1399014,1399014,1
1399291,1399291,1
1399365,1399365,1
1403099,1403099,1
1403596,1403596,1
1403950,1403950,1
1404760,1404760,1
1405987,1405987,1
1407285,1407285,1
1407346,1407346,1
1407663,1407663,1
1410737,1410737,1
1411016,1411016,1
1411128,1411128,1
1411665,1411665,1
1412008,1412008,1
1412009,1412009,1
1413087,1413087,1
1413753,1413753,1
1414758,1414758,4
1415276,1415276,1
1416174,1416174,1
1417197,1417197,1
1420382,1420382,4
1420902,1420902,1
1421075,1421075,1
1423450,1423450,1
1424045,1424045,1
1425329,1425329,4
1428507,1428507,1
1429044,1429044,1
1429741,1429741,4
1432846,1432846,1
1433121,1433121,4
1433945,1433945,1
1434904,1434904,1
1435720,1435720,1
1437683,1437683,1
1437772,1437772,1
1439062,1439062,1
1443723,1443723,1
1443965,1443965,1
1444626,1444626,1
1446136,1446136,1
1448245,1448245,1
1448588,1448588,1
1450380,1450380,1
1453273,1453273,1
1454012,1454012,1
1455108,1455108,1
1455210,1455210,1
1455467,1455467,1
1455766,1455766,1
1456485,1456485,1
1456746,1456746,1
1457882,1457882,1
1458008,1458008,1
1458938,1458938,1
1459610,1459610,9
1459709,1459709,1
1459994,1459994,1
1460493,1460493,9
1463031,1463031,1
1463084,1463084,1
1465535,1465535,4
1468055,1468055,4
1470596,1470596,1
1470817,1470817,4
1471698,1471698,1
1472750,1472750,1
1475300,1475300,4
1475410,1475410,1
1476314,1476314,1
1476431,1476431,100
1476431,1852228,4
1476431,2204321,2
1477234,1477234,1
1477854,1477854,1
1481100,1481100,1
1481148,1481148,1
1482373,1482373,1
1484339,1484339,1
1487468,1487468,1
1491368,1491368,4
1492648,1492648,1
1494915,1494915,1
1495017,1495017,1
1495384,1495384,1
1498126,1498126,4
1502249,1502249,1
1502398,1502398,1
1503324,1503324,1
1504702,1504702,1
1508202,1508202,1
1509660,1509660,1
1509779,1509779,1
1511814,1511814,1
1511970,1511970,1
1516576,1516576,1
1516844,1516844,1
1517026,1517026,4
1517290,1517290,64
1517483,1517483,1
1519312,1519312,1
1520283,1520283,4
1521243,1521243,1
1521584,1521584,1
1521969,1521969,1
1522580,1522580,1
1523395,1523395,1
1525035,1525035,1
1526214,1526214,1
1527797,1527797,1
1528111,1528111,1
1528892,1528892,4
1529832,1529832,4
1530030,1530030,1
1530051,1530051,1
1531309,1531309,1
1531821,1531821,1
1534082,1534082,1
1535573,1535573,1
1536233,1536233,1
1536975,1536975,1
1538734,1538734,1
1538857,1538857,1
1539859,1539859,1
1540787,1540787,1
1540875,1540875,9
1543254,1543254,1
1543574,1543574,1
1544558,1544558,1
1544643,1544643,1
1547959,1547959,1
1549184,1549184,1
1549290,1549290,4
1549670,1549670,1
1553510,1553510,1
1557597,1557597,1
1563617,1563617,1
1564872,1564872,1
1564900,1564900,1
1565220,1565220,1
1567073,1567073,1
1567553,1567553,1
1568130,1568130,16
1568872,1568872,1
1569845,1569845,1
1570810,1570810,1
1571208,1571208,1
1571775,1571775,1
1574026,1574026,1
1574299,1574299,9
1575529,1575529,1
1575863,1575863,1
1577001,1577001,1
1580859,1580859,1
1581176,1581176,1
1582065,1582065,4
1582100,1582100,1
1583945,1583945,1
1584390,1584390,1
1584509,1584509,1
1585956,1585956,1
1586400,1586400,1
1586898,1586898,1
1587997,1587997,1
1588229,1588229,1
1588661,1588661,1
1588815,1588815,1
1591353,1591353,1
1592013,1592013,9
1593020,1593020,1
1593435,1593435,1
1596098,1596098,1
1596305,1596305,36
1596986,1596986,4
1598833,1598833,1
1599741,1599741,1
1600280,1600280,1
1601245,1601245,9
1601307,1601307,1
1601508,1601508,1
1604203,1604203,1
1604949,1604949,1
1606892,1606892,4
1607355,1607355,1
1607901,1607901,1
1608918,1608918,1
1609077,1609077,1
1609731,1609731,1
1610075,1610075,1
1611599,1611599,4
1614374,1614374,1
1615726,1615726,1
1616510,1616510,1
1617477,1617477,1
1618355,1618355,1
1619211,1619211,1
1619918,1619918,9
1622277,1622277,1
1623670,1623670,1
1623843,1623843,1
1625849,1625849,1
1627384,1627384,1
1627468,1627468,1
1628499,1628499,1
1631338,1631338,1
1632291,1632291,1
1634305,1634305,1
1634697,1634697,1
1636446,1636446,1
1637411,1637411,1
1637655,1637655,1
1639180,1639180,1
1641712,1641712,1
1642001,1642001,1
1643121,1643121,1
1643945,1643945,1
1644155,1644155,1
1648417,1648417,1
1649175,1649175,1
1650265,1650265,1
1654734,1654734,1
1657305,1657305,1
1657511,1657511,1
1661311,1661311,1
1663815,1663815,1
1664323,1664323,1
1664488,1664488,1
1665343,1665343,4
1665596,1665596,1
1667498,1667498,1
1668087,1668087,4
1668632,1668632,1
1669729,1669729,1
1670333,1670333,1
1671854,1671854,1
1672038,1672038,1
1672228,1672228,1
1675918,1675918,1
1676520,1676520,1
1676689,1676689,1
1682060,1682060,1
1682625,1682625,1
1684739,1684739,4
1687830,1687830,1
1693700,1693700,1
1693933,1693933,4
1694914,1694914,1
1697576,1697576,1
1698281,1698281,1
1698559,1698559,1
1699038,1699038,1
1699238,1699238,1
1701118,1701118,4
1701371,1701371,4
1706589,1706589,1
1706949,1706949,1
1707450,1707450,1
1708187,1708187,1
1709610,1709610,1
1711876,1711876,1
1712315,1712315,1
1721619,1721619,4
1721625,1721625,4
1726146,1726146,1
1726889,1726889,1
1726941,1726941,1
1726958,1726958,1
1732519,1732519,1
1738805,1738805,1
1739198,1739198,1
1741833,1741833,1
1742612,1742612,1
1743168,1743168,1
1743176,1743176,16
1744646,1744646,49
1744665,1744665,4
1746467,1746467,4
1746970,1746970,1
1749358,1749358,1
1751690,1751690,1
1752743,1752743,1
1754235,1754235,1
1758129,1758129,1
1759191,1759191,9
1759461,1759461,1
1759724,1759724,1
1760551,1760551,1
1760829,1760829,1
1761061,1761061,1
1761710,1761710,4
1761922,1761922,9
1762059,1762059,1
1762288,1762288,9
1763373,1763373,1
1763464,1763464,1
1763540,1763540,1
1765819,1765819,1
1765847,1765847,4
1766142,1766142,1
1766243,1766243,1
1766324,1766324,1
1768189,1768189,1
1771453,1771453,1
1774931,1774931,1
1777523,1777523,1
1777921,1777921,1
1778222,1778222,1
1778256,1778256,1
1778631,1778631,1
1780962,1780962,1
1781506,1781506,1
1783744,1783744,1
1785882,1785882,36
1787354,1787354,1
1787787,1787787,1
1789042,1789042,1
1789710,1789710,1
1790349,1790349,1
1791589,1791589,1
1793328,1793328,1
1794233,1794233,1
1795509,1795509,1
1795825,1795825,1
1801441,1801441,1
1802638,1802638,1
1802811,1802811,1
1803169,1803169,1
1803942,1803942,1
1806008,1806008,1
1806842,1806842,4
1809066,1809066,4
1809827,1809827,1
1811162,1811162,1
1814512,1814512,1
1814869,1814869,1
1816977,1816977,4
1817378,1817378,1
1820085,1820085,1
1820299,1820299,25
1820932,1820932,1
1821015,1821015,1
1821455,1821455,1
1821740,1821740,1
1822021,1822021,4
1822063,1822063,1
1824010,1824010,1
1824153,1824153,4
1826055,1826055,1
1826058,1826058,1
1826991,1826991,1
1828702,1828702,1
1829428,1829428,1
1830944,1830944,1
1831237,1831237,1
1831582,1831582,1
1831987,1831987,1
1835298,1835298,4
1836319,1836319,1
1836812,1836812,1
1838939,1838939,1
1839430,1839430,1
1840253,1840253,1
1840742,1840742,1
1841206,1841206,1
1844119,1844119,1
1847834,1847834,1
1849247,1849247,1
1849325,1849325,1
1849413,1849413,1
1850412,1850412,1
1851227,1851227,1
1851776,1851776,1
1852028,1852028,4
1854621,1854621,1
1854761,1854761,1
1855150,1855150,1
1858552,1858552,1
1858738,1858738,9
1859897,1859897,1
1860096,1860096,1
1861450,1861450,1
1861787,1861787,1
1863316,1863316,1
1864007,1864007,1
1864039,1864039,1
1865332,1865332,1
1865558,1865558,9
1866059,1866059,16
1866683,1866683,1
1867311,1867311,4
1868660,1868660,1
1868679,1868679,4
1870323,1870323,1
1872491,1872491,1
1873415,1873415,1
1874486,1874486,1
1877355,1877355,1
1881158,1881158,1
1883476,1883476,1
1884868,1884868,1
1884977,1884977,1
1887900,1887900,25
1890427,1890427,64
1891450,1891450,9
1891549,1891549,1
1891711,1891711,4
1892142,1892142,1
1893858,1893858,1
1893997,1893997,1
1894155,1894155,1
1894702,1894702,1
1895430,1895430,1
1896274,1896274,1
1896610,1896610,1
1904676,1904676,4
1905412,1905412,1
1905642,1905642,1
1906455,1906455,1
1908649,1908649,1
1909237,1909237,1
1910026,1910026,4
1912107,1912107,1
1912358,1912358,1
1912430,1912430,1
1912842,1912842,1
1914511,1914511,1
1915154,1915154,1
1915910,1915910,1
1918601,1918601,1
1918816,1918816,1
1919710,1919710,1
1920095,1920095,1
1922405,1922405,1
1923118,1923118,4
1923696,1923696,1
1925039,1925039,1
1925272,1925272,1
1928178,1928178,1
1932815,1932815,4
1934854,1934854,1
1936582,1936582,1
1938015,1938015,1
1940072,1940072,1
1940237,1940237,4
1943840,1943840,1
1944175,1944175,1
1944697,1944697,25
1945078,1945078,16
1946047,1946047,1
1948047,1948047,1
1948271,1948271,1
1949079,1949079,1
1950340,1950340,1
1950408,1950408,1
1952248,1952248,1
1952729,1952729,1
1953680,1953680,1
1954749,1954749,1
1954751,1954751,1
1955245,1955245,1
1955245,2361934,1
1959821,1959821,1
1960801,1960801,1
1965662,1965662,1
1970853,1970853,4
1970954,1970954,1
1972701,1972701,1
1972719,1972719,1
1973414,1973414,1
1977493,1977493,1
1979725,1979725,1
1980164,1980164,1
1983823,1983823,1
1984087,1984087,4
1984258,1984258,1
1985703,1985703,1
1988820,1988820,9
1991161,1991161,1
1992706,1992706,1
1992736,1992736,1
1992951,1992951,1
1994119,1994119,1
1994389,1994389,1
1997999,1997999,1
2000019,2000019,1
2000243,2000243,4
2000953,2000953,1
2004744,2004744,1
2008627,2008627,1
2009154,2009154,1
2009381,2009381,4
2010418,2010418,1
2011622,2011622,4
2012218,2012218,1
2013373,2013373,1
2017046,2017046,1
2018943,2018943,1
2019041,2019041,1
2019418,2019418,1
2021860,2021860,1
2022112,2022112,4
2022186,2022186,1
2023185,2023185,1
2025100,2025100,1
2025735,2025735,1
2026199,2026199,1
2028374,2028374,1
